Date,Event,Category,TV Spends,Print Spends,OOH Spends,Digital Media Spends,Meta Offline Spends,Meta Online Spends,Google Online Spends,Print Insertions,Print Impressions,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Google Online Impressions,Sales Final Output,Campaign Period Flag,Weekday Flag,,,,
01-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","57,11,27,905",FALSE,FALSE,,,,
02-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","49,92,86,603",FALSE,FALSE,,,,
03-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","49,74,34,192",FALSE,FALSE,,,,
04-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","55,67,12,793",FALSE,FALSE,,,,
05-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","62,22,63,813",FALSE,FALSE,,,,
06-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","85,35,40,677",TRUE,TRUE,,,,
07-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","1,18,08,83,828",TRUE,TRUE,,,,
08-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","59,75,79,082",FALSE,FALSE,,,,
09-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","1,38,83,97,052",FALSE,FALSE,,,,
10-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","54,23,93,893",FALSE,FALSE,,,,
11-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","76,39,77,037",FALSE,FALSE,,,,
12-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","54,07,37,011",FALSE,FALSE,,,,
13-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","72,52,24,526",TRUE,TRUE,,,,
14-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","99,50,99,360",TRUE,TRUE,,,,
15-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","50,89,21,019",FALSE,FALSE,,,,
16-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","51,92,43,073",FALSE,FALSE,,,,
17-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","72,62,90,189",FALSE,FALSE,,,,
18-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","59,53,14,252",FALSE,FALSE,,,,
19-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","59,10,86,880",FALSE,FALSE,,,,
20-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","78,25,15,251",TRUE,TRUE,,,,
21-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","1,02,18,10,554",TRUE,TRUE,,,,
22-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","52,59,98,915",FALSE,FALSE,,,,
23-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","49,76,91,540",FALSE,FALSE,,,,
24-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","48,93,17,183",FALSE,FALSE,,,,
25-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","52,44,67,549",FALSE,FALSE,,,,
26-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","58,38,00,325",FALSE,FALSE,,,,
27-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","80,80,52,008",TRUE,TRUE,,,,
28-04-2024,Full Month,Air Conditioner,66198.2,1307926.31,495098.04,193611.11,36241.83,33423.86,276338.24,2,21121880,"16,13,425","14,49,673","41,77,982","45,11,644","1,01,99,00,228",TRUE,TRUE,,,,
29-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","53,20,72,453",FALSE,FALSE,,,,
30-04-2024,Full Month,Air Conditioner,66198.2,0,495098.04,193611.11,36241.83,33423.86,276338.24,0,0,"16,13,425","14,49,673","41,77,982","45,11,644","54,34,49,903",FALSE,FALSE,,,,
01-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","74,44,37,955",FALSE,FALSE,,,,
02-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","51,33,99,828",FALSE,FALSE,,,,
03-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","53,39,33,183",FALSE,FALSE,,,,
04-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","71,88,47,762",TRUE,TRUE,,,,
05-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","98,68,83,263",TRUE,TRUE,,,,
06-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","51,78,59,122",FALSE,FALSE,,,,
07-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","63,63,03,523",FALSE,FALSE,,,,
08-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","52,11,68,348",FALSE,FALSE,,,,
09-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","54,18,81,281",FALSE,FALSE,,,,
10-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","92,09,45,496",FALSE,FALSE,,,,
11-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","78,30,66,169",TRUE,TRUE,,,,
12-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","93,33,34,839",TRUE,TRUE,,,,
13-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","51,81,00,987",FALSE,FALSE,,,,
14-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","48,21,06,015",FALSE,FALSE,,,,
15-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","46,83,68,072",FALSE,FALSE,,,,
16-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","44,50,19,180",FALSE,FALSE,,,,
17-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","49,21,24,129",FALSE,FALSE,,,,
18-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","66,98,89,318",TRUE,TRUE,,,,
19-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","94,02,60,071",TRUE,TRUE,,,,
20-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","64,75,42,768",FALSE,FALSE,,,,
21-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","54,47,03,089",FALSE,FALSE,,,,
22-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","59,67,79,325",FALSE,FALSE,,,,
23-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","61,69,36,268",FALSE,FALSE,,,,
24-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","57,62,81,214",FALSE,FALSE,,,,
25-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","70,19,67,319",TRUE,TRUE,,,,
26-05-2024,Full Month,Air Conditioner,0,1041562.65,452614.38,104411.76,54246.88,25370.17,270082.74,2,21121880,"8,70,098","21,69,875","31,71,271","44,09,514","95,73,63,704",TRUE,TRUE,,,,
27-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","51,69,06,285",FALSE,FALSE,,,,
28-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","47,06,12,203",FALSE,FALSE,,,,
29-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","49,18,69,314",FALSE,FALSE,,,,
30-05-2024,Full Month,Air Conditioner,0,0,452614.38,104411.76,54246.88,25370.17,270082.74,0,0,"8,70,098","21,69,875","31,71,271","44,09,514","51,00,91,205",FALSE,FALSE,,,,
01-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","54,90,12,736",FALSE,TRUE,,,,
02-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","67,09,87,573",FALSE,TRUE,,,,
03-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","93,32,18,402",FALSE,FALSE,,,,
04-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","51,32,36,127",FALSE,FALSE,,,,
05-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","40,06,69,759",FALSE,FALSE,,,,
06-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","47,00,16,135",FALSE,FALSE,,,,
07-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","47,59,31,122",FALSE,FALSE,,,,
08-06-2024,2nd to 4th week,Laptop & IT,0,2913855.49,233426.7,43411.21,91512.1,26040.62,246914.08,2,21121880,"3,61,760","36,60,484","32,55,077","40,31,250","56,02,10,454",TRUE,TRUE,,,,
09-06-2024,2nd to 4th week,Laptop & IT,0,2913855.49,233426.7,43411.21,91512.1,26040.62,246914.08,2,21121880,"3,61,760","36,60,484","32,55,077","40,31,250","74,58,48,330",TRUE,TRUE,,,,
10-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","89,26,69,624",FALSE,FALSE,,,,
11-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","48,06,78,878",FALSE,FALSE,,,,
12-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","44,92,46,749",FALSE,FALSE,,,,
13-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","46,68,32,127",FALSE,FALSE,,,,
14-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","46,91,68,450",FALSE,FALSE,,,,
15-06-2024,2nd to 4th week,Laptop & IT,0,2913855.49,233426.7,43411.21,91512.1,26040.62,246914.08,2,21121880,"3,61,760","36,60,484","32,55,077","40,31,250","49,32,07,443",TRUE,TRUE,,,,
16-06-2024,2nd to 4th week,Laptop & IT,0,2913855.49,233426.7,43411.21,91512.1,26040.62,246914.08,2,21121880,"3,61,760","36,60,484","32,55,077","40,31,250","66,44,26,775",TRUE,TRUE,,,,
17-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","93,36,10,506",FALSE,FALSE,,,,
18-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","60,32,70,468",FALSE,FALSE,,,,
19-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","45,02,43,301",FALSE,FALSE,,,,
20-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","50,38,03,021",FALSE,FALSE,,,,
21-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","70,45,55,373",FALSE,FALSE,,,,
22-06-2024,2nd to 4th week,Laptop & IT,0,2913855.49,233426.7,43411.21,91512.1,26040.62,246914.08,2,21121880,"3,61,760","36,60,484","32,55,077","40,31,250","78,18,36,522",TRUE,TRUE,,,,
23-06-2024,2nd to 4th week,Laptop & IT,0,2913855.49,233426.7,43411.21,91512.1,26040.62,246914.08,2,21121880,"3,61,760","36,60,484","32,55,077","40,31,250","1,05,70,71,116",TRUE,TRUE,,,,
24-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","1,37,04,22,952",FALSE,FALSE,,,,
25-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","35,91,90,203",FALSE,FALSE,,,,
26-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","38,59,60,559",FALSE,FALSE,,,,
27-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","41,97,15,673",FALSE,FALSE,,,,
28-06-2024,2nd to 4th week,Laptop & IT,0,0,233426.7,43411.21,91512.1,26040.62,246914.08,0,0,"3,61,760","36,60,484","32,55,077","40,31,250","42,61,56,332",FALSE,FALSE,,,,
29-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","42,11,33,982",FALSE,TRUE,,,,
30-06-2024,2nd to 4th week,Laptop & IT,0,0,0,0,0,26040.62,246914.08,0,0,0,0,"32,55,077","40,31,250","56,86,48,186",FALSE,TRUE,,,,
01-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","82,08,87,515",FALSE,FALSE,,,,
02-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","41,22,54,406",FALSE,FALSE,,,,
03-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","40,98,74,770",FALSE,FALSE,,,,
04-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","25,53,07,391",FALSE,FALSE,,,,
05-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","55,09,09,756",FALSE,FALSE,,,,
06-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","42,86,32,459",FALSE,TRUE,,,,
07-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","62,92,75,397",FALSE,TRUE,,,,
08-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","99,02,76,855",FALSE,FALSE,,,,
09-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","45,07,27,228",FALSE,FALSE,,,,
10-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","42,34,74,537",FALSE,FALSE,,,,
11-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","43,52,72,425",FALSE,FALSE,,,,
12-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","46,13,52,198",FALSE,FALSE,,,,
13-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","46,33,49,382",FALSE,TRUE,,,,
14-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","62,84,11,874",FALSE,TRUE,,,,
15-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","85,48,83,619",FALSE,FALSE,,,,
16-07-2024,Last 2 weeks,Home,0,0,0,0,0,38388.04,299348.64,0,0,0,0,"47,98,505","48,87,324","44,48,10,518",FALSE,FALSE,,,,
17-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","42,58,21,358",FALSE,FALSE,,,,
18-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","53,92,21,065",FALSE,FALSE,,,,
19-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","42,72,64,198",FALSE,FALSE,,,,
20-07-2024,Last 2 weeks,Home,0,913980.24,658263.3,124844.19,181563.3,38388.04,299348.64,2,21121880,"10,40,368","72,62,532","47,98,505","48,87,324","45,95,09,608",TRUE,TRUE,,,,
21-07-2024,Last 2 weeks,Home,0,913980.24,658263.3,124844.19,181563.3,38388.04,299348.64,2,21121880,"10,40,368","72,62,532","47,98,505","48,87,324","80,10,22,401",TRUE,TRUE,,,,
22-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","1,14,74,80,048",FALSE,FALSE,,,,
23-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","50,77,63,501",FALSE,FALSE,,,,
24-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","45,23,56,490",FALSE,FALSE,,,,
25-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","43,85,71,494",FALSE,FALSE,,,,
26-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","48,22,08,730",FALSE,FALSE,,,,
27-07-2024,Last 2 weeks,Home,0,913980.24,658263.3,124844.19,181563.3,38388.04,299348.64,2,21121880,"10,40,368","72,62,532","47,98,505","48,87,324","54,57,63,701",TRUE,TRUE,,,,
28-07-2024,Last 2 weeks,Home,0,913980.24,658263.3,124844.19,181563.3,38388.04,299348.64,2,21121880,"10,40,368","72,62,532","47,98,505","48,87,324","69,96,18,215",TRUE,TRUE,,,,
29-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","85,42,66,983",FALSE,FALSE,,,,
30-07-2024,Last 2 weeks,Home,0,0,658263.3,124844.19,181563.3,38388.04,299348.64,0,0,"10,40,368","72,62,532","47,98,505","48,87,324","50,05,56,654",FALSE,FALSE,,,,
01-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","42,65,07,126",FALSE,FALSE,,,,
02-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","44,56,53,710",FALSE,FALSE,,,,
03-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","39,81,56,560",FALSE,TRUE,,,,
04-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","44,52,44,383",FALSE,TRUE,,,,
05-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","60,82,25,289",FALSE,FALSE,,,,
06-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","87,09,36,625",FALSE,FALSE,,,,
07-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","44,38,39,800",FALSE,FALSE,,,,
08-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","45,16,30,402",FALSE,FALSE,,,,
09-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","50,70,86,943",FALSE,FALSE,,,,
10-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","49,22,91,655",FALSE,TRUE,,,,
11-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","55,25,33,403",FALSE,TRUE,,,,
12-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","82,88,92,334",FALSE,FALSE,,,,
13-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","1,15,68,48,838",FALSE,FALSE,,,,
14-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","58,64,36,111",FALSE,FALSE,,,,
15-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","61,08,94,990",FALSE,FALSE,,,,
16-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","80,87,39,654",FALSE,FALSE,,,,
17-08-2024,3rd & 4th week,All,0,1425311.68,1876750.7,229153.56,166228.09,75565.05,475152.01,2,21121880,"19,09,613","66,49,123","94,45,631","77,57,583","2,96,60,05,930",TRUE,TRUE,,,,
18-08-2024,3rd & 4th week,All,0,1425311.68,1876750.7,229153.56,166228.09,75565.05,475152.01,2,21121880,"19,09,613","66,49,123","94,45,631","77,57,583","62,96,45,327",TRUE,TRUE,,,,
19-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","66,89,81,600",FALSE,FALSE,,,,
20-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","98,11,86,049",FALSE,FALSE,,,,
21-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","51,65,79,998",FALSE,FALSE,,,,
