Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
2024-09-14,24-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,61057.22,170305.62,170305.62, -   , -   , -   ," 1,744,492 "," 2,780,500 ",0,0,"437,373,849"
2024-09-15,24-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,61057.22,170305.62,170305.62, -   , -   , -   ," 1,744,492 "," 2,780,500 ",0,0,"465,072,085"
2024-09-16,24-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,61057.22,170305.62,170305.62, -   , -   , -   ," 1,744,492 "," 2,780,500 ",0,0,"278,723,601"
2024-09-17,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"265,041,207"
2024-09-18,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"265,709,660"
2024-09-19,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"268,161,122"
2024-09-20,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"983,763,049"
2024-09-21,24-Sep,Last 2 weeks,Smartphones,1047324.72,698537.07,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",2,21121880,"492,712,569"
2024-09-22,24-Sep,Last 2 weeks,Smartphones,1047324.72,698537.07,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",2,21121880,"546,305,831"
2024-09-23,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"295,572,130"
2024-09-24,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"271,292,435"
2024-09-25,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"280,215,504"
2024-09-26,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"239,917,130"
2024-09-27,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"311,233,097"
2024-09-28,24-Sep,Last 2 weeks,Smartphones,1047324.72,698537.07,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",2,21121880,"386,573,805"
2024-09-29,24-Sep,Last 2 weeks,Smartphones,1047324.72,698537.07,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",2,21121880,"389,140,893"
2024-09-30,24-Sep,Last 2 weeks,Smartphones,1047324.72,0,54707.66,287114.85,261230.89,63769.79,0,61057.22,170305.62,170305.62," 2,176,924 "," 2,898,627 ", -   ," 1,744,492 "," 2,780,500 ",0,21121880,"982,456,281"
2024-10-01,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"997,937,973"
2024-10-02,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"965,228,284"
2024-10-03,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"890,986,876"
2024-10-04,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"891,100,169"
2024-10-05,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"1,114,395,831"
2024-10-06,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"1,455,383,251"
2024-10-07,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"850,293,861"
2024-10-08,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"773,250,575"
2024-10-09,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"889,010,600"
2024-10-10,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"2,105,136,401"
2024-10-11,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"643,219,067"
2024-10-12,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"802,889,074"
2024-10-13,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"1,102,787,960"
2024-10-14,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"508,820,938"
2024-10-15,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"505,673,672"
2024-10-16,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"521,701,976"
2024-10-17,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"564,417,965"
2024-10-18,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"706,542,614"
2024-10-19,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"991,292,891"
2024-10-20,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"1,481,607,554"
2024-10-21,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"799,188,530"
2024-10-22,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"827,105,626"
2024-10-23,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"894,883,422"
2024-10-24,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"1,056,149,457"
2024-10-25,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"1,349,532,915"
2024-10-26,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"2,582,586,951"
2024-10-27,24-Oct,Full Month,All,2048699.72,2848316.29,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",2,21121880,"2,350,160,342"
2024-10-28,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"1,636,393,512"
2024-10-29,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"1,275,847,176"
2024-10-30,24-Oct,Full Month,All,2048699.72,0,43956.05,627450.98,118871.07,22434.56,23813.31,95167.32,287449.38,287449.38," 990,592 "," 1,019,753 "," 2,976,664 "," 2,719,066 "," 4,693,051 ",0,21121880,"1,305,675,053"
2024-11-01,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"932,378,105"
2024-11-02,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"706,730,961"
2024-11-03,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"795,302,611"
2024-11-04,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"1,026,814,422"
2024-11-05,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"470,868,390"
2024-11-06,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"452,129,724"
2024-11-07,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"480,125,921"
2024-11-08,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"534,221,199"
2024-11-09,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"578,538,680"
2024-11-10,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"544,464,459"
2024-11-11,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"731,939,366"
2024-11-12,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"423,097,008"
2024-11-13,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"408,547,759"
2024-11-14,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"527,562,179"
2024-11-15,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"421,577,513"
2024-11-16,24-Nov,Last 2 weeks,Digital,0,0,0,0,0,0,0,20749.64,121443.71,121443.71, -   , -   , -   ," 592,847 "," 1,982,754 ",0,0,"458,251,758"
2024-11-17,24-Nov,Last 2 weeks,Digital,0,262500,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",2,21121880,"583,835,101"
2024-11-18,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"737,083,382"
2024-11-19,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"431,668,243"
2024-11-20,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"396,434,941"
2024-11-21,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"405,838,535"
2024-11-22,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"452,095,375"
2024-11-23,24-Nov,Last 2 weeks,Digital,0,262500,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",2,21121880,"495,612,125"
2024-11-24,24-Nov,Last 2 weeks,Digital,0,262500,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",2,21121880,"592,953,198"
2024-11-25,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"792,594,255"
2024-11-26,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"474,301,384"
2024-11-27,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"406,872,507"
2024-11-28,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"389,487,531"
2024-11-29,24-Nov,Last 2 weeks,Digital,0,0,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",0,21121880,"377,260,341"
2024-11-30,24-Nov,Last 2 weeks,Digital,0,262500,10142.51,151470.59,14376.46,3630.6,0,20749.64,121443.71,121443.71," 119,804 "," 165,027 ", -   ," 592,847 "," 1,982,754 ",2,21121880,"439,761,359"
2024-12-01,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"588,811,946"
2024-12-02,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"653,656,831"
2024-12-03,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"525,919,665"
2024-12-04,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"452,930,701"
2024-12-05,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"457,761,412"
2024-12-06,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"499,122,358"
2024-12-07,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"650,130,594"
2024-12-08,24-Dec,2nd and 3rd week,Digital,12837.54,47677.7,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",2,21121880,"690,291,599"
2024-12-09,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"998,853,206"
2024-12-10,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"422,512,961"
2024-12-11,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"368,864,380"
2024-12-12,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"369,017,681"
2024-12-13,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"375,406,717"
2024-12-14,24-Dec,2nd and 3rd week,Digital,12837.54,47677.7,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",2,21121880,"403,305,767"
2024-12-15,24-Dec,2nd and 3rd week,Digital,12837.54,47677.7,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",2,21121880,"515,053,285"
2024-12-16,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"720,133,372"
2024-12-17,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"419,346,604"
2024-12-18,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"384,725,227"
2024-12-19,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"405,220,283"
2024-12-20,24-Dec,2nd and 3rd week,Digital,12837.54,0,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",0,21121880,"390,327,997"
2024-12-21,24-Dec,2nd and 3rd week,Digital,12837.54,47677.7,37134.71,728291.32,51124.19,183672.57,0,10135.25,120711.18,120711.18," 426,035 "," 8,348,753 ", -   ," 289,579 "," 1,970,795 ",2,21121880,"398,182,422"
2024-12-22,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"554,444,081"
2024-12-23,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"730,983,272"
2024-12-24,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"439,705,053"
2024-12-25,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"386,789,956"
2024-12-26,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"394,247,906"
2024-12-27,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"429,634,791"
2024-12-28,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"432,929,783"
2024-12-29,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"603,928,738"
2024-12-30,24-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,10135.25,120711.18,120711.18, -   , -   , -   ," 289,579 "," 1,970,795 ",0,0,"869,604,712"
2025-01-01,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"472,174,050"
2025-01-02,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"450,376,465"
2025-01-03,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"533,256,742"
2025-01-04,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"984,208,808"
2025-01-05,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"631,855,757"
2025-01-06,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"668,113,519"
2025-01-07,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"1,193,159,889"
2025-01-08,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"571,828,044"
2025-01-09,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"589,493,403"
2025-01-10,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"669,681,429"
2025-01-11,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"778,343,549"
2025-01-12,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"567,091,993"
2025-01-13,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"686,782,757"
2025-01-14,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"899,694,895"
2025-01-15,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"462,119,770"
2025-01-16,25-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,7314.39,169192.5,169192.5, -   , -   , -   ," 208,983 "," 2,762,327 ",0,0,"435,874,432"
2025-01-17,25-Jan,Last 2 weeks,All,153300.43,0,7308.03,519257.7,354950.98,182807.31,181730.41,7314.39,169192.5,169192.5," 2,957,925 "," 8,309,423 "," 22,716,301 "," 208,983 "," 2,762,327 ",0,21121880,"441,161,502"
