Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
01-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
02-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
03-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
04-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
05-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
06-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
07-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
08-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,694608.42,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",2,21121880,
09-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
10-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
11-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
12-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
13-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
14-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,694608.42,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",2,21121880,
15-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,694608.42,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",2,21121880,
16-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
17-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
18-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
19-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
20-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
21-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,694608.42,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",2,21121880,
22-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,694608.42,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",2,21121880,
23-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
24-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
25-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
26-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
27-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",0,21121880,
28-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,694608.42,0,280112.04,177404.3,43068.59,71345.99,4877.01,201851.31,201851.31," 14,78,369 "," 19,57,663 "," 89,18,249 "," 1,39,343 "," 32,95,532 ",2,21121880,
29-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
30-06-2025,25-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,4877.01,201851.31,201851.31, -   , -   , -   ," 1,39,343 "," 32,95,532 ",0,0,
01-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
02-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
03-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
04-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
05-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
06-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
07-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
08-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
09-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
10-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
11-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
12-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
13-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
14-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
15-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
16-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,4562.71,189731.34,189731.34, -   , -   , -   ," 1,30,363 "," 30,97,655 ",0,0,
17-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
18-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
19-07-2025,25-Jul,Last 2 weeks,Home,0,367647.07,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",2,21121880,
20-07-2025,25-Jul,Last 2 weeks,Home,0,367647.07,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",2,21121880,
21-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
22-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
23-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
24-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
25-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
26-07-2025,25-Jul,Last 2 weeks,Home,0,367647.07,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",2,21121880,
27-07-2025,25-Jul,Last 2 weeks,Home,0,367647.07,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",2,21121880,
28-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
29-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
30-07-2025,25-Jul,Last 2 weeks,Home,0,0,0,1228991.6,305735.64,139227.73,104621.25,4562.71,189731.34,189731.34," 25,47,797 "," 63,28,533 "," 1,30,77,656 "," 1,30,363 "," 30,97,655 ",0,21121880,
01-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
02-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
03-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
04-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
05-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
06-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
07-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
08-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
09-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
10-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
11-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
12-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
13-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
14-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
15-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
16-08-2025,25-Aug,3rd & 4th week,All,0,2818627.46,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",2,21121880,
17-08-2025,25-Aug,3rd & 4th week,All,0,2818627.46,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",2,21121880,
18-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
19-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
20-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
21-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
22-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
23-08-2025,25-Aug,3rd & 4th week,All,0,2818627.46,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",2,21121880,
24-08-2025,25-Aug,3rd & 4th week,All,0,2818627.46,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",2,21121880,
25-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
26-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
27-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
28-08-2025,25-Aug,3rd & 4th week,All,0,0,0,1008403.36,70048.07,181362.01,125079.66,4561.13,213177.27,213177.27," 5,83,734 "," 82,43,728 "," 1,56,34,958 "," 1,30,318 "," 34,80,445 ",0,21121880,
29-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
30-08-2025,25-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,4561.13,213177.27,213177.27, -   , -   , -   ," 1,30,318 "," 34,80,445 ",0,0,
01-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
02-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
03-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
04-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
05-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
06-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
07-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
08-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
09-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
10-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
11-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
12-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
13-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
14-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
15-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
16-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
17-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
18-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
19-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
20-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,0,0,0,0,11930.07,180178.1,180178.1, -   , -   , -   ," 3,40,859 "," 29,41,683 ",0,0,
21-09-2025,25-Sep,Last 10 days,Smartphones,0,4738562.1,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",1,10560940,
22-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
23-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
24-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
25-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
26-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
27-09-2025,25-Sep,Last 10 days,Smartphones,0,4738562.1,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",1,10560940,
28-09-2025,25-Sep,Last 10 days,Smartphones,0,4738562.1,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",1,10560940,
29-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
30-09-2025,25-Sep,Last 10 days,Smartphones,0,0,0,5117647.06,147263.68,265928.92,291236.86,11930.07,180178.1,180178.1," 12,27,197 "," 1,20,87,678 "," 3,64,04,608 "," 3,40,859 "," 29,41,683 ",0,10560940,
01-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
02-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
03-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
04-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
05-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
06-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
07-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
08-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
09-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
10-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
